id_a,firstname_a,middlename_a,surname_a,sex_a,postcode_a,dob_a,first1_a,first2_a,middle1_a,middle2_a,sur1_a,sur2_a,title_a,shortfirst1_a,initfirst1_a,shortfirst2_a,initfirst2_a,shortmiddle1_a,initmiddle1_a,shortmiddle2_a,initmiddle2_a,shortsur1_a,initsur1_a,shortsur2_a,initsur2_a,initials_a,daybirth_a,monthbirth_a,yearbirth_a,pcarea_a,pcdistrict_a,age_a,id_b,firstname_b,middlename_b,surname_b,sex_b,postcode_b,dob_b,first1_b,first2_b,middle1_b,middle2_b,sur1_b,sur2_b,title_b,shortfirst1_b,initfirst1_b,shortfirst2_b,initfirst2_b,shortmiddle1_b,initmiddle1_b,shortmiddle2_b,initmiddle2_b,shortsur1_b,initsur1_b,shortsur2_b,initsur2_b,initials_b,daybirth_b,monthbirth_b,yearbirth_b,pcarea_b,pcdistrict_b,age_b,Match_Status,matched_on
YO212QN_48,HARRISON,,WALLACE,1,YO212QN,1985-03-08,HARRISON,,,,WALLACE,,,HAR,H,,,,,,,WAL,W,,,HW,8,3,1985,YO,YO21,41,YO212QN_48,HARRISON,,WALLACE,1,YO212QN,1985-03-08,HARRISON,,,,WALLACE,,,HAR,H,,,,,,,WAL,W,,,HW,8,3,1985,YO,YO21,41,1,EXACT
YO212QN_50,GEORGE,CHARLIE,HOPKINS,1,YO212QN,1991-02-06,GEORGE,,CHARLIE,,HOPKINS,,,GEO,G,,,CHA,C,,,HOP,H,,,GCH,6,2,1991,YO,YO21,35,YO212QN_50,GEORGE,CHARLIE,HOPKINS,1,YO212QN,1991-02-06,GEORGE,,CHARLIE,,HOPKINS,,,GEO,G,,,CHA,C,,,HOP,H,,,GCH,6,2,1991,YO,YO21,35,1,EXACT
YO212QN_51,HOPE,MADDISON,ROBINSON,2,YO212QN,1984-02-06,HOPE,,MADDISON,,ROBINSON,,,HOP,H,,,MAD,M,,,ROB,R,,,HMR,6,2,1984,YO,YO21,42,YO212QN_51,HOPE,MADDISON,ROBINSON,2,YO212QN,1984-02-06,HOPE,,MADDISON,,ROBINSON,,,HOP,H,,,MAD,M,,,ROB,R,,,HMR,6,2,1984,YO,YO21,42,1,EXACT
YO212QN_60,FLORENCE,,HARRISON,2,YO212QN,1989-03-07,FLORENCE,,,,HARRISON,,,FLO,F,,,,,,,HAR,H,,,FH,7,3,1989,YO,YO21,37,YO212QN_60,FLORENCE,,HARRISON,2,YO212QN,1989-03-07,FLORENCE,,,,HARRISON,,,FLO,F,,,,,,,HAR,H,,,FH,7,3,1989,YO,YO21,37,1,EXACT
YO212QN_61,CHARLIE,MUHAMMAD,HARRISON,1,YO212QN,1992-01-03,CHARLIE,,MUHAMMAD,,HARRISON,,,CHA,C,,,MUH,M,,,HAR,H,,,CMH,3,1,1992,YO,YO21,34,YO212QN_61,CHARLIE,MUHAMMAD,HARRISON,1,YO212QN,1992-01-03,CHARLIE,,MUHAMMAD,,HARRISON,,,CHA,C,,,MUH,M,,,HAR,H,,,CMH,3,1,1992,YO,YO21,34,1,EXACT
YO212QN_63,CHARLIE,MUHAMMAD,HOPKINS,1,YO212QN,1991-03-03,CHARLIE,,MUHAMMAD,,HOPKINS,,,CHA,C,,,MUH,M,,,HOP,H,,,CMH,3,3,1991,YO,YO21,35,YO212QN_63,CHARLIE,MUHAMMAD,HOPKINS,1,YO212QN,1991-03-03,CHARLIE,,MUHAMMAD,,HOPKINS,,,CHA,C,,,MUH,M,,,HOP,H,,,CMH,3,3,1991,YO,YO21,35,1,EXACT
YO212QN_65,,FLORENCE,MURRAY,2,YO212QN,1990-03-06,,,FLORENCE,,MURRAY,,,,,,,FLO,F,,,MUR,M,,,FM,6,3,1990,YO,YO21,36,YO212QN_65,,FLORENCE,MURRAY,2,YO212QN,1990-03-06,,,FLORENCE,,MURRAY,,,,,,,FLO,F,,,MUR,M,,,FM,6,3,1990,YO,YO21,36,1,EXACT
YO212QN_68,HOPE,THEA,HARRISON,2,YO212QN,1988-01-06,HOPE,,THEA,,HARRISON,,,HOP,H,,,THE,T,,,HAR,H,,,HTH,6,1,1988,YO,YO21,38,YO212QN_68,HOPE,THEA,HARRISON,2,YO212QN,1988-01-06,HOPE,,THEA,,HARRISON,,,HOP,H,,,THE,T,,,HAR,H,,,HTH,6,1,1988,YO,YO21,38,1,EXACT
YO212QN_7,MUHAMMAD,THEO,HARRISON,1,YO212QN,1985-03-06,MUHAMMAD,,THEO,,HARRISON,,,MUH,M,,,THE,T,,,HAR,H,,,MTH,6,3,1985,YO,YO21,41,YO212QN_7,MUHAMMAD,THEO,HARRISON,1,YO212QN,1985-03-06,MUHAMMAD,,THEO,,HARRISON,,,MUH,M,,,THE,T,,,HAR,H,,,MTH,6,3,1985,YO,YO21,41,1,EXACT
YO212QN_72,,THEO,HARRISON,1,YO212QN,1983-03-08,,,THEO,,HARRISON,,,,,,,THE,T,,,HAR,H,,,TH,8,3,1983,YO,YO21,43,YO212QN_72,,THEO,HARRISON,1,YO212QN,1983-03-08,,,THEO,,HARRISON,,,,,,,THE,T,,,HAR,H,,,TH,8,3,1983,YO,YO21,43,1,EXACT
YO212QN_74,,MUHAMMAD,ROBINSON,1,YO212QN,1987-01-03,,,MUHAMMAD,,ROBINSON,,,,,,,MUH,M,,,ROB,R,,,MR,3,1,1987,YO,YO21,39,YO212QN_74,,MUHAMMAD,ROBINSON,1,YO212QN,1987-01-03,,,MUHAMMAD,,ROBINSON,,,,,,,MUH,M,,,ROB,R,,,MR,3,1,1987,YO,YO21,39,1,EXACT
YO212QN_77,GEORGE,HARRISON,COLLINS,1,YO212QN,1993-01-06,GEORGE,,HARRISON,,COLLINS,,,GEO,G,,,HAR,H,,,COL,C,,,GHC,6,1,1993,YO,YO21,33,YO212QN_77,GEORGE,HARRISON,COLLINS,1,YO212QN,1993-01-06,GEORGE,,HARRISON,,COLLINS,,,GEO,G,,,HAR,H,,,COL,C,,,GHC,6,1,1993,YO,YO21,33,1,EXACT
YO212QN_78,HARRISON,,EVANS,1,YO212QN,1986-01-02,HARRISON,,,,EVANS,,,HAR,H,,,,,,,EVA,E,,,HE,2,1,1986,YO,YO21,40,YO212QN_78,HARRISON,,EVANS,1,YO212QN,1986-01-02,HARRISON,,,,EVANS,,,HAR,H,,,,,,,EVA,E,,,HE,2,1,1986,YO,YO21,40,1,EXACT
YO212QN_90,THEA,LENA,WALLACE,2,YO212QN,1983-02-08,THEA,,LENA,,WALLACE,,,THE,T,,,LEN,L,,,WAL,W,,,TLW,8,2,1983,YO,YO21,43,YO212QN_90,THEA,LENA,WALLACE,2,YO212QN,1983-02-08,THEA,,LENA,,WALLACE,,,THE,T,,,LEN,L,,,WAL,W,,,TLW,8,2,1983,YO,YO21,43,1,EXACT
YO212QN_96,HOLLIE,,COLLINS,2,YO212QN,1985-01-08,HOLLIE,,,,COLLINS,,,HOL,H,,,,,,,COL,C,,,HC,8,1,1985,YO,YO21,41,YO212QN_96,HOLLIE,,COLLINS,2,YO212QN,1985-01-08,HOLLIE,,,,COLLINS,,,HOL,H,,,,,,,COL,C,,,HC,8,1,1985,YO,YO21,41,1,EXACT
YO212QN_98,,HOLLIE,JAMES,2,YO212QN,1988-03-06,,,HOLLIE,,JAMES,,,,,,,HOL,H,,,JAM,J,,,HJ,6,3,1988,YO,YO21,38,YO212QN_98,,HOLLIE,JAMES,2,YO212QN,1988-03-06,,,HOLLIE,,JAMES,,,,,,,HOL,H,,,JAM,J,,,HJ,6,3,1988,YO,YO21,38,1,EXACT
YO244NR_104,THEA,,BOOTH,2,YO244NR,1993-03-01,THEA,,,,BOOTH,,,THE,T,,,,,,,BOO,B,,,TB,1,3,1993,YO,YO24,33,YO244NR_104,THEA,,BOOTH,2,YO244NR,1993-03-01,THEA,,,,BOOTH,,,THE,T,,,,,,,BOO,B,,,TB,1,3,1993,YO,YO24,33,1,EXACT
YO244NR_11,GEORGE,,HARRISON,1,YO244NR,1990-03-07,GEORGE,,,,HARRISON,,,GEO,G,,,,,,,HAR,H,,,GH,7,3,1990,YO,YO24,36,YO244NR_11,GEORGE,,HARRISON,1,YO244NR,1990-03-07,GEORGE,,,,HARRISON,,,GEO,G,,,,,,,HAR,H,,,GH,7,3,1990,YO,YO24,36,1,EXACT
YO244NR_14,DAISY,ESME,HARRISON,2,YO244NR,1988-01-06,DAISY,,ESME,,HARRISON,,,DAI,D,,,ESM,E,,,HAR,H,,,DEH,6,1,1988,YO,YO24,38,YO244NR_14,DAISY,ESME,HARRISON,2,YO244NR,1988-01-06,DAISY,,ESME,,HARRISON,,,DAI,D,,,ESM,E,,,HAR,H,,,DEH,6,1,1988,YO,YO24,38,1,EXACT
YO244NR_16,,GEORGE,COLLINS,1,YO244NR,1992-01-07,,,GEORGE,,COLLINS,,,,,,,GEO,G,,,COL,C,,,GC,7,1,1992,YO,YO24,34,YO244NR_16,,GEORGE,COLLINS,1,YO244NR,1992-01-07,,,GEORGE,,COLLINS,,,,,,,GEO,G,,,COL,C,,,GC,7,1,1992,YO,YO24,34,1,EXACT
YO244NR_2,HOPE,,HOPKINS,2,YO244NR,1992-03-03,HOPE,,,,HOPKINS,,,HOP,H,,,,,,,HOP,H,,,HH,3,3,1992,YO,YO24,34,YO244NR_2,HOPE,,HOPKINS,2,YO244NR,1992-03-03,HOPE,,,,HOPKINS,,,HOP,H,,,,,,,HOP,H,,,HH,3,3,1992,YO,YO24,34,1,EXACT
YO244NR_21,HARRISON,RILEY,COLLINS,1,YO244NR,1993-01-08,HARRISON,,RILEY,,COLLINS,,,HAR,H,,,RIL,R,,,COL,C,,,HRC,8,1,1993,YO,YO24,33,YO244NR_21,HARRISON,RILEY,COLLINS,1,YO244NR,1993-01-08,HARRISON,,RILEY,,COLLINS,,,HAR,H,,,RIL,R,,,COL,C,,,HRC,8,1,1993,YO,YO24,33,1,EXACT
YO244NR_23,LENA,HOLLIE,BOOTH,2,YO244NR,1985-02-05,LENA,,HOLLIE,,BOOTH,,,LEN,L,,,HOL,H,,,BOO,B,,,LHB,5,2,1985,YO,YO24,41,YO244NR_23,LENA,HOLLIE,BOOTH,2,YO244NR,1985-02-05,LENA,,HOLLIE,,BOOTH,,,LEN,L,,,HOL,H,,,BOO,B,,,LHB,5,2,1985,YO,YO24,41,1,EXACT
YO244NR_29,GEORGE,DYLAN,CHAPMAN,1,YO244NR,1987-01-04,GEORGE,,DYLAN,,CHAPMAN,,,GEO,G,,,DYL,D,,,CHA,C,,,GDC,4,1,1987,YO,YO24,39,YO244NR_29,GEORGE,DYLAN,CHAPMAN,1,YO244NR,1987-01-04,GEORGE,,DYLAN,,CHAPMAN,,,GEO,G,,,DYL,D,,,CHA,C,,,GDC,4,1,1987,YO,YO24,39,1,EXACT
YO244NR_3,LUCAS,HARRISON,HOPKINS,1,YO244NR,1985-01-01,LUCAS,,HARRISON,,HOPKINS,,,LUC,L,,,HAR,H,,,HOP,H,,,LHH,1,1,1985,YO,YO24,41,YO244NR_3,LUCAS,HARRISON,HOPKINS,1,YO244NR,1985-01-01,LUCAS,,HARRISON,,HOPKINS,,,LUC,L,,,HAR,H,,,HOP,H,,,LHH,1,1,1985,YO,YO24,41,1,EXACT
YO244NR_38,GEORGE,THEO,BOOTH,1,YO244NR,1987-01-08,GEORGE,,THEO,,BOOTH,,,GEO,G,,,THE,T,,,BOO,B,,,GTB,8,1,1987,YO,YO24,39,YO244NR_38,GEORGE,THEO,BOOTH,1,YO244NR,1987-01-08,GEORGE,,THEO,,BOOTH,,,GEO,G,,,THE,T,,,BOO,B,,,GTB,8,1,1987,YO,YO24,39,1,EXACT
YO244NR_44,,LENA,,2,YO244NR,1991-03-07,,,LENA,,,,,,,,,LEN,L,,,,,,,L,7,3,1991,YO,YO24,35,YO244NR_44,,LENA,,2,YO244NR,1991-03-07,,,LENA,,,,,,,,,LEN,L,,,,,,,L,7,3,1991,YO,YO24,35,1,EXACT
YO244NR_45,DYLAN,CHARLIE,ROBINSON,1,YO244NR,1990-02-04,DYLAN,,CHARLIE,,ROBINSON,,,DYL,D,,,CHA,C,,,ROB,R,,,DCR,4,2,1990,YO,YO24,36,YO244NR_45,DYLAN,CHARLIE,ROBINSON,1,YO244NR,1990-02-04,DYLAN,,CHARLIE,,ROBINSON,,,DYL,D,,,CHA,C,,,ROB,R,,,DCR,4,2,1990,YO,YO24,36,1,EXACT
YO244NR_46,LUCAS,GEORGE,EVANS,1,YO244NR,1983-03-01,LUCAS,,GEORGE,,EVANS,,,LUC,L,,,GEO,G,,,EVA,E,,,LGE,1,3,1983,YO,YO24,43,YO244NR_46,LUCAS,GEORGE,EVANS,1,YO244NR,1983-03-01,LUCAS,,GEORGE,,EVANS,,,LUC,L,,,GEO,G,,,EVA,E,,,LGE,1,3,1983,YO,YO24,43,1,EXACT
YO244NR_51,MADDISON,HOLLIE,ROBINSON,2,YO244NR,1988-02-06,MADDISON,,HOLLIE,,ROBINSON,,,MAD,M,,,HOL,H,,,ROB,R,,,MHR,6,2,1988,YO,YO24,38,YO244NR_51,MADDISON,HOLLIE,ROBINSON,2,YO244NR,1988-02-06,MADDISON,,HOLLIE,,ROBINSON,,,MAD,M,,,HOL,H,,,ROB,R,,,MHR,6,2,1988,YO,YO24,38,1,EXACT
YO244NR_53,LENA,HOLLIE,ROBINSON,2,YO244NR,1991-02-01,LENA,,HOLLIE,,ROBINSON,,,LEN,L,,,HOL,H,,,ROB,R,,,LHR,1,2,1991,YO,YO24,35,YO244NR_53,LENA,HOLLIE,ROBINSON,2,YO244NR,1991-02-01,LENA,,HOLLIE,,ROBINSON,,,LEN,L,,,HOL,H,,,ROB,R,,,LHR,1,2,1991,YO,YO24,35,1,EXACT
YO244NR_59,ESME,DAISY,HARRISON,2,YO244NR,1991-03-01,ESME,,DAISY,,HARRISON,,,ESM,E,,,DAI,D,,,HAR,H,,,EDH,1,3,1991,YO,YO24,35,YO244NR_59,ESME,DAISY,HARRISON,2,YO244NR,1991-03-01,ESME,,DAISY,,HARRISON,,,ESM,E,,,DAI,D,,,HAR,H,,,EDH,1,3,1991,YO,YO24,35,1,EXACT
YO244NR_6,MUHAMMAD,LUCAS,WALLACE,1,YO244NR,1983-02-07,MUHAMMAD,,LUCAS,,WALLACE,,,MUH,M,,,LUC,L,,,WAL,W,,,MLW,7,2,1983,YO,YO24,43,YO244NR_6,MUHAMMAD,LUCAS,WALLACE,1,YO244NR,1983-02-07,MUHAMMAD,,LUCAS,,WALLACE,,,MUH,M,,,LUC,L,,,WAL,W,,,MLW,7,2,1983,YO,YO24,43,1,EXACT
YO244NR_63,CALLUM,THEO,WALLACE,1,YO244NR,1990-01-08,CALLUM,,THEO,,WALLACE,,,CAL,C,,,THE,T,,,WAL,W,,,CTW,8,1,1990,YO,YO24,36,YO244NR_63,CALLUM,THEO,WALLACE,1,YO244NR,1990-01-08,CALLUM,,THEO,,WALLACE,,,CAL,C,,,THE,T,,,WAL,W,,,CTW,8,1,1990,YO,YO24,36,1,EXACT
YO244NR_65,HARRISON,CHARLIE,,1,YO244NR,1988-01-01,HARRISON,,CHARLIE,,,,,HAR,H,,,CHA,C,,,,,,,HC,1,1,1988,YO,YO24,38,YO244NR_65,HARRISON,CHARLIE,,1,YO244NR,1988-01-01,HARRISON,,CHARLIE,,,,,HAR,H,,,CHA,C,,,,,,,HC,1,1,1988,YO,YO24,38,1,EXACT
YO244NR_66,GEORGE,,CHAPMAN,1,YO244NR,1984-02-06,GEORGE,,,,CHAPMAN,,,GEO,G,,,,,,,CHA,C,,,GC,6,2,1984,YO,YO24,42,YO244NR_66,GEORGE,,CHAPMAN,1,YO244NR,1984-02-06,GEORGE,,,,CHAPMAN,,,GEO,G,,,,,,,CHA,C,,,GC,6,2,1984,YO,YO24,42,1,EXACT
YO244NR_73,LUCAS,,HARRISON,1,YO244NR,1990-03-05,LUCAS,,,,HARRISON,,,LUC,L,,,,,,,HAR,H,,,LH,5,3,1990,YO,YO24,36,YO244NR_73,LUCAS,,HARRISON,1,YO244NR,1990-03-05,LUCAS,,,,HARRISON,,,LUC,L,,,,,,,HAR,H,,,LH,5,3,1990,YO,YO24,36,1,EXACT
YO244NR_8,CALLUM,LUCAS,MURRAY,1,YO244NR,1986-03-02,CALLUM,,LUCAS,,MURRAY,,,CAL,C,,,LUC,L,,,MUR,M,,,CLM,2,3,1986,YO,YO24,40,YO244NR_8,CALLUM,LUCAS,MURRAY,1,YO244NR,1986-03-02,CALLUM,,LUCAS,,MURRAY,,,CAL,C,,,LUC,L,,,MUR,M,,,CLM,2,3,1986,YO,YO24,40,1,EXACT
YO244NR_81,RILEY,,HOPKINS,1,YO244NR,1993-01-07,RILEY,,,,HOPKINS,,,RIL,R,,,,,,,HOP,H,,,RH,7,1,1993,YO,YO24,33,YO244NR_81,RILEY,,HOPKINS,1,YO244NR,1993-01-07,RILEY,,,,HOPKINS,,,RIL,R,,,,,,,HOP,H,,,RH,7,1,1993,YO,YO24,33,1,EXACT
YO244NR_82,HOPE,,COLLINS,2,YO244NR,1988-03-03,HOPE,,,,COLLINS,,,HOP,H,,,,,,,COL,C,,,HC,3,3,1988,YO,YO24,38,YO244NR_82,HOPE,,COLLINS,2,YO244NR,1988-03-03,HOPE,,,,COLLINS,,,HOP,H,,,,,,,COL,C,,,HC,3,3,1988,YO,YO24,38,1,EXACT
YO244NR_83,GEORGE,HARRISON,EVANS,1,YO244NR,1983-02-02,GEORGE,,HARRISON,,EVANS,,,GEO,G,,,HAR,H,,,EVA,E,,,GHE,2,2,1983,YO,YO24,43,YO244NR_83,GEORGE,HARRISON,EVANS,1,YO244NR,1983-02-02,GEORGE,,HARRISON,,EVANS,,,GEO,G,,,HAR,H,,,EVA,E,,,GHE,2,2,1983,YO,YO24,43,1,EXACT
YO244NR_84,HOLLIE,,MURRAY,2,YO244NR,1987-03-03,HOLLIE,,,,MURRAY,,,HOL,H,,,,,,,MUR,M,,,HM,3,3,1987,YO,YO24,39,YO244NR_84,HOLLIE,,MURRAY,2,YO244NR,1987-03-03,HOLLIE,,,,MURRAY,,,HOL,H,,,,,,,MUR,M,,,HM,3,3,1987,YO,YO24,39,1,EXACT
YO244NR_85,ESME,LYLA,BOOTH,2,YO244NR,1988-03-07,ESME,,LYLA,,BOOTH,,,ESM,E,,,LYL,L,,,BOO,B,,,ELB,7,3,1988,YO,YO24,38,YO244NR_85,ESME,LYLA,BOOTH,2,YO244NR,1988-03-07,ESME,,LYLA,,BOOTH,,,ESM,E,,,LYL,L,,,BOO,B,,,ELB,7,3,1988,YO,YO24,38,1,EXACT
YO244NR_86,MUHAMMAD,LUCAS,HARRISON,1,YO244NR,1991-01-05,MUHAMMAD,,LUCAS,,HARRISON,,,MUH,M,,,LUC,L,,,HAR,H,,,MLH,5,1,1991,YO,YO24,35,YO244NR_86,MUHAMMAD,LUCAS,HARRISON,1,YO244NR,1991-01-05,MUHAMMAD,,LUCAS,,HARRISON,,,MUH,M,,,LUC,L,,,HAR,H,,,MLH,5,1,1991,YO,YO24,35,1,EXACT
YO244NR_9,THEO,CALLUM,MURRAY,1,YO244NR,1989-02-06,THEO,,CALLUM,,MURRAY,,,THE,T,,,CAL,C,,,MUR,M,,,TCM,6,2,1989,YO,YO24,37,YO244NR_9,THEO,CALLUM,MURRAY,1,YO244NR,1989-02-06,THEO,,CALLUM,,MURRAY,,,THE,T,,,CAL,C,,,MUR,M,,,TCM,6,2,1989,YO,YO24,37,1,EXACT
YO244NR_96,,CHARLIE,EVANS,1,YO244NR,1989-03-07,,,CHARLIE,,EVANS,,,,,,,CHA,C,,,EVA,E,,,CE,7,3,1989,YO,YO24,37,YO244NR_96,,CHARLIE,EVANS,1,YO244NR,1989-03-07,,,CHARLIE,,EVANS,,,,,,,CHA,C,,,EVA,E,,,CE,7,3,1989,YO,YO24,37,1,EXACT
YO244NR_98,ESME,DAISY,MURRAY,2,YO244NR,1992-03-02,ESME,,DAISY,,MURRAY,,,ESM,E,,,DAI,D,,,MUR,M,,,EDM,2,3,1992,YO,YO24,34,YO244NR_98,ESME,DAISY,MURRAY,2,YO244NR,1992-03-02,ESME,,DAISY,,MURRAY,,,ESM,E,,,DAI,D,,,MUR,M,,,EDM,2,3,1992,YO,YO24,34,1,EXACT
YO253ES_100,THEA,DAISY,COLLINS,2,YO253ES,1993-01-03,THEA,,DAISY,,COLLINS,,,THE,T,,,DAI,D,,,COL,C,,,TDC,3,1,1993,YO,YO25,33,YO253ES_100,THEA,DAISY,COLLINS,2,YO253ES,1993-01-03,THEA,,DAISY,,COLLINS,,,THE,T,,,DAI,D,,,COL,C,,,TDC,3,1,1993,YO,YO25,33,1,EXACT
YO253ES_101,THEA,ESME,BOOTH,2,YO253ES,1986-03-08,THEA,,ESME,,BOOTH,,,THE,T,,,ESM,E,,,BOO,B,,,TEB,8,3,1986,YO,YO25,40,YO253ES_101,THEA,ESME,BOOTH,2,YO253ES,1986-03-08,THEA,,ESME,,BOOTH,,,THE,T,,,ESM,E,,,BOO,B,,,TEB,8,3,1986,YO,YO25,40,1,EXACT
YO253ES_105,DAISY,,COLLINS,2,YO253ES,1988-02-06,DAISY,,,,COLLINS,,,DAI,D,,,,,,,COL,C,,,DC,6,2,1988,YO,YO25,38,YO253ES_105,DAISY,,COLLINS,2,YO253ES,1988-02-06,DAISY,,,,COLLINS,,,DAI,D,,,,,,,COL,C,,,DC,6,2,1988,YO,YO25,38,1,EXACT
YO253ES_107,THEA,HOLLIE,ROBINSON,2,YO253ES,1983-03-08,THEA,,HOLLIE,,ROBINSON,,,THE,T,,,HOL,H,,,ROB,R,,,THR,8,3,1983,YO,YO25,43,YO253ES_107,THEA,HOLLIE,ROBINSON,2,YO253ES,1983-03-08,THEA,,HOLLIE,,ROBINSON,,,THE,T,,,HOL,H,,,ROB,R,,,THR,8,3,1983,YO,YO25,43,1,EXACT
YO253ES_109,ESME,,HOPKINS,2,YO253ES,1984-02-02,ESME,,,,HOPKINS,,,ESM,E,,,,,,,HOP,H,,,EH,2,2,1984,YO,YO25,42,YO253ES_109,ESME,,HOPKINS,2,YO253ES,1984-02-02,ESME,,,,HOPKINS,,,ESM,E,,,,,,,HOP,H,,,EH,2,2,1984,YO,YO25,42,1,EXACT
YO253ES_111,RILEY,THEO,BOOTH,1,YO253ES,1985-02-08,RILEY,,THEO,,BOOTH,,,RIL,R,,,THE,T,,,BOO,B,,,RTB,8,2,1985,YO,YO25,41,YO253ES_111,RILEY,THEO,BOOTH,1,YO253ES,1985-02-08,RILEY,,THEO,,BOOTH,,,RIL,R,,,THE,T,,,BOO,B,,,RTB,8,2,1985,YO,YO25,41,1,EXACT
YO253ES_113,CHARLIE,HARRISON,ROBINSON,1,YO253ES,1987-02-07,CHARLIE,,HARRISON,,ROBINSON,,,CHA,C,,,HAR,H,,,ROB,R,,,CHR,7,2,1987,YO,YO25,39,YO253ES_113,CHARLIE,HARRISON,ROBINSON,1,YO253ES,1987-02-07,CHARLIE,,HARRISON,,ROBINSON,,,CHA,C,,,HAR,H,,,ROB,R,,,CHR,7,2,1987,YO,YO25,39,1,EXACT
YO253ES_114,FLORENCE,HOLLIE,BOOTH,2,YO253ES,1993-01-07,FLORENCE,,HOLLIE,,BOOTH,,,FLO,F,,,HOL,H,,,BOO,B,,,FHB,7,1,1993,YO,YO25,33,YO253ES_114,FLORENCE,HOLLIE,BOOTH,2,YO253ES,1993-01-07,FLORENCE,,HOLLIE,,BOOTH,,,FLO,F,,,HOL,H,,,BOO,B,,,FHB,7,1,1993,YO,YO25,33,1,EXACT
YO253ES_130,,HOLLIE,HOPKINS,2,YO253ES,1993-02-08,,,HOLLIE,,HOPKINS,,,,,,,HOL,H,,,HOP,H,,,HH,8,2,1993,YO,YO25,33,YO253ES_130,,HOLLIE,HOPKINS,2,YO253ES,1993-02-08,,,HOLLIE,,HOPKINS,,,,,,,HOL,H,,,HOP,H,,,HH,8,2,1993,YO,YO25,33,1,EXACT
YO253ES_132,,DAISY,COLLINS,2,YO253ES,1992-02-02,,,DAISY,,COLLINS,,,,,,,DAI,D,,,COL,C,,,DC,2,2,1992,YO,YO25,34,YO253ES_132,,DAISY,COLLINS,2,YO253ES,1992-02-02,,,DAISY,,COLLINS,,,,,,,DAI,D,,,COL,C,,,DC,2,2,1992,YO,YO25,34,1,EXACT
YO253ES_19,LUCAS,HARRISON,COLLINS,1,YO253ES,1989-02-02,LUCAS,,HARRISON,,COLLINS,,,LUC,L,,,HAR,H,,,COL,C,,,LHC,2,2,1989,YO,YO25,37,YO253ES_19,LUCAS,HARRISON,COLLINS,1,YO253ES,1989-02-02,LUCAS,,HARRISON,,COLLINS,,,LUC,L,,,HAR,H,,,COL,C,,,LHC,2,2,1989,YO,YO25,37,1,EXACT
YO253ES_2,DAISY,,MURRAY,2,YO253ES,1985-01-04,DAISY,,,,MURRAY,,,DAI,D,,,,,,,MUR,M,,,DM,4,1,1985,YO,YO25,41,YO253ES_2,DAISY,,MURRAY,2,YO253ES,1985-01-04,DAISY,,,,MURRAY,,,DAI,D,,,,,,,MUR,M,,,DM,4,1,1985,YO,YO25,41,1,EXACT
YO253ES_20,LENA,FLORENCE,MURRAY,2,YO253ES,1988-02-06,LENA,,FLORENCE,,MURRAY,,,LEN,L,,,FLO,F,,,MUR,M,,,LFM,6,2,1988,YO,YO25,38,YO253ES_20,LENA,FLORENCE,MURRAY,2,YO253ES,1988-02-06,LENA,,FLORENCE,,MURRAY,,,LEN,L,,,FLO,F,,,MUR,M,,,LFM,6,2,1988,YO,YO25,38,1,EXACT
YO253ES_24,MUHAMMAD,GEORGE,JAMES,1,YO253ES,1989-03-01,MUHAMMAD,,GEORGE,,JAMES,,,MUH,M,,,GEO,G,,,JAM,J,,,MGJ,1,3,1989,YO,YO25,37,YO253ES_24,MUHAMMAD,GEORGE,JAMES,1,YO253ES,1989-03-01,MUHAMMAD,,GEORGE,,JAMES,,,MUH,M,,,GEO,G,,,JAM,J,,,MGJ,1,3,1989,YO,YO25,37,1,EXACT
YO253ES_25,LUCAS,CAMERON,COLLINS,1,YO253ES,1985-01-04,LUCAS,,CAMERON,,COLLINS,,,LUC,L,,,CAM,C,,,COL,C,,,LCC,4,1,1985,YO,YO25,41,YO253ES_25,LUCAS,CAMERON,COLLINS,1,YO253ES,1985-01-04,LUCAS,,CAMERON,,COLLINS,,,LUC,L,,,CAM,C,,,COL,C,,,LCC,4,1,1985,YO,YO25,41,1,EXACT
YO253ES_29,,LYLA,CHAPMAN,2,YO253ES,1990-02-01,,,LYLA,,CHAPMAN,,,,,,,LYL,L,,,CHA,C,,,LC,1,2,1990,YO,YO25,36,YO253ES_29,,LYLA,CHAPMAN,2,YO253ES,1990-02-01,,,LYLA,,CHAPMAN,,,,,,,LYL,L,,,CHA,C,,,LC,1,2,1990,YO,YO25,36,1,EXACT
YO253ES_30,,HARRISON,ROBINSON,1,YO253ES,1987-02-08,,,HARRISON,,ROBINSON,,,,,,,HAR,H,,,ROB,R,,,HR,8,2,1987,YO,YO25,39,YO253ES_30,,HARRISON,ROBINSON,1,YO253ES,1987-02-08,,,HARRISON,,ROBINSON,,,,,,,HAR,H,,,ROB,R,,,HR,8,2,1987,YO,YO25,39,1,EXACT
YO253ES_32,DYLAN,MUHAMMAD,HOPKINS,1,YO253ES,1985-02-05,DYLAN,,MUHAMMAD,,HOPKINS,,,DYL,D,,,MUH,M,,,HOP,H,,,DMH,5,2,1985,YO,YO25,41,YO253ES_32,DYLAN,MUHAMMAD,HOPKINS,1,YO253ES,1985-02-05,DYLAN,,MUHAMMAD,,HOPKINS,,,DYL,D,,,MUH,M,,,HOP,H,,,DMH,5,2,1985,YO,YO25,41,1,EXACT
